quality,container,rarity,abrade_bin,yyid,commodityName,price,abrade,min_float,max_float,new_abrade
StatTrak™,“先锋大行动”武器箱,保密,0.81-0.82,103416,XM1014（StatTrak™） | 宁静 (破损不堪),191.0,0.4095980226993561,0.0,0.5,0.8191960453987122
StatTrak™,“先锋大行动”武器箱,保密,0.85-0.86,56790,P250（StatTrak™） | 卡特尔 (战痕累累),333.0,0.6401416063308716,0.0,0.75,0.8535221417744955
StatTrak™,“先锋大行动”武器箱,保密,0.87-0.88,55678,SCAR-20（StatTrak™） | 心脏打击 (战痕累累),150.0,0.8707042932510376,0.0,1.0,0.8707042932510376
StatTrak™,“先锋大行动”武器箱,保密,0.88-0.89,55678,SCAR-20（StatTrak™） | 心脏打击 (战痕累累),199.99,0.8850319385528564,0.0,1.0,0.8850319385528564
StatTrak™,“先锋大行动”武器箱,保密,0.92-0.93,55678,SCAR-20（StatTrak™） | 心脏打击 (战痕累累),178.0,0.92799711227417,0.0,1.0,0.92799711227417
StatTrak™,“先锋大行动”武器箱,保密,0.97-0.98,56790,P250（StatTrak™） | 卡特尔 (战痕累累),150.0,0.7342802286148071,0.0,0.75,0.9790403048197428
StatTrak™,“先锋大行动”武器箱,军规级,0.14-0.15,54149,MAG-7（StatTrak™） | 灼烧之痕 (崭新出厂),176.4,0.0635461658239364,0.06,0.49,0.14778178098589861
StatTrak™,“先锋大行动”武器箱,军规级,0.16-0.17,50461,MAG-7（StatTrak™） | 灼烧之痕 (略有磨损),39.0,0.0713827610015869,0.06,0.49,0.16600642093392304
StatTrak™,“先锋大行动”武器箱,军规级,0.19-0.2,50461,MAG-7（StatTrak™） | 灼烧之痕 (略有磨损),26.88,0.0826421678066253,0.06,0.49,0.1921910879223844
StatTrak™,“先锋大行动”武器箱,军规级,0.22-0.23,50461,MAG-7（StatTrak™） | 灼烧之痕 (略有磨损),24.9,0.0975808352231979,0.06,0.49,0.22693217493766954
StatTrak™,“先锋大行动”武器箱,军规级,0.23-0.24,50461,MAG-7（StatTrak™） | 灼烧之痕 (略有磨损),18.0,0.1017019301652908,0.06,0.49,0.236516116663467
StatTrak™,“先锋大行动”武器箱,军规级,0.28-0.29,50461,MAG-7（StatTrak™） | 灼烧之痕 (略有磨损),15.13,0.1243224889039993,0.06,0.49,0.289122067218603
StatTrak™,“先锋大行动”武器箱,军规级,0.3-0.31,50461,MAG-7（StatTrak™） | 灼烧之痕 (略有磨损),14.97,0.1327471584081649,0.06,0.49,0.30871432187945325
StatTrak™,“先锋大行动”武器箱,军规级,0.33-0.34,50461,MAG-7（StatTrak™） | 灼烧之痕 (略有磨损),15.38,0.1460880637168884,0.06,0.49,0.33973968306253116
StatTrak™,“先锋大行动”武器箱,军规级,0.41-0.42,45342,MAG-7（StatTrak™） | 灼烧之痕 (久经沙场),13.99,0.1785787791013717,0.06,0.49,0.4152994862822598
StatTrak™,“先锋大行动”武器箱,军规级,0.44-0.45,45342,MAG-7（StatTrak™） | 灼烧之痕 (久经沙场),10.0,0.1908555924892425,0.06,0.49,0.44385021509126166
StatTrak™,“先锋大行动”武器箱,军规级,0.46-0.47,45342,MAG-7（StatTrak™） | 灼烧之痕 (久经沙场),8.57,0.2009024322032928,0.06,0.49,0.46721495861230883
StatTrak™,“先锋大行动”武器箱,军规级,0.49-0.5,45342,MAG-7（StatTrak™） | 灼烧之痕 (久经沙场),10.7,0.212361603975296,0.06,0.49,0.49386419529138603
StatTrak™,“先锋大行动”武器箱,军规级,0.51-0.52,45342,MAG-7（StatTrak™） | 灼烧之痕 (久经沙场),8.7,0.2210380434989929,0.06,0.49,0.5140419616255649
StatTrak™,“先锋大行动”武器箱,军规级,0.54-0.55,45342,MAG-7（StatTrak™） | 灼烧之痕 (久经沙场),7.94,0.2360264807939529,0.06,0.49,0.5488987925440765
StatTrak™,“先锋大行动”武器箱,军规级,0.56-0.57,45342,MAG-7（StatTrak™） | 灼烧之痕 (久经沙场),7.97,0.241128921508789,0.06,0.49,0.5607649337413698
StatTrak™,“先锋大行动”武器箱,军规级,0.58-0.59,45342,MAG-7（StatTrak™） | 灼烧之痕 (久经沙场),9.08,0.2517055869102478,0.06,0.49,0.5853618300238321
StatTrak™,“先锋大行动”武器箱,军规级,0.63-0.64,45342,MAG-7（StatTrak™） | 灼烧之痕 (久经沙场),9.08,0.2729361653327942,0.06,0.49,0.6347352682158004
StatTrak™,“先锋大行动”武器箱,军规级,0.81-0.82,45342,MAG-7（StatTrak™） | 灼烧之痕 (久经沙场),8.4,0.3512198328971863,0.06,0.49,0.8167903090632239
StatTrak™,“先锋大行动”武器箱,军规级,0.88-0.89,53766,MAG-7（StatTrak™） | 灼烧之痕 (破损不堪),14.73,0.3807741999626159,0.06,0.49,0.8855213952618974
StatTrak™,“先锋大行动”武器箱,军规级,0.92-0.93,53766,MAG-7（StatTrak™） | 灼烧之痕 (破损不堪),14.64,0.3986802995204925,0.06,0.49,0.9271634872569593
StatTrak™,“先锋大行动”武器箱,军规级,0.93-0.94,53766,MAG-7（StatTrak™） | 灼烧之痕 (破损不堪),17.5,0.4007405638694763,0.06,0.49,0.9319547996964566
StatTrak™,“先锋大行动”武器箱,军规级,0.95-0.96,53766,MAG-7（StatTrak™） | 灼烧之痕 (破损不堪),12.5,0.4112082719802856,0.06,0.49,0.9562983069308967
StatTrak™,“先锋大行动”武器箱,军规级,0.99-1.0,53766,MAG-7（StatTrak™） | 灼烧之痕 (破损不堪),12.65,0.429264098405838,0.06,0.49,0.9982886009438093
StatTrak™,“先锋大行动”武器箱,军规级,1.0-1.01,53766,MAG-7（StatTrak™） | 灼烧之痕 (破损不堪),17.8,0.4320912957191467,0.06,0.49,1.0048634784166202
StatTrak™,“先锋大行动”武器箱,军规级,1.02-1.03,53766,MAG-7（StatTrak™） | 灼烧之痕 (破损不堪),10.0,0.4418878257274627,0.06,0.49,1.0276461063429365
StatTrak™,“先锋大行动”武器箱,军规级,1.06-1.07,49822,MAG-7（StatTrak™） | 灼烧之痕 (战痕累累),15.0,0.458303838968277,0.06,0.49,1.0658228813215744
StatTrak™,“先锋大行动”武器箱,军规级,1.07-1.08,49822,MAG-7（StatTrak™） | 灼烧之痕 (战痕累累),30.0,0.4621268212795257,0.06,0.49,1.0747135378593622
StatTrak™,“先锋大行动”武器箱,军规级,1.09-1.1,49822,MAG-7（StatTrak™） | 灼烧之痕 (战痕累累),11.99,0.4725616574287414,0.06,0.49,1.0989805986714916
StatTrak™,“先锋大行动”武器箱,军规级,1.13-1.14,49822,MAG-7（StatTrak™） | 灼烧之痕 (战痕累累),88.88,0.4878672957420349,0.06,0.49,1.1345751063768255
StatTrak™,“先锋大行动”武器箱,受限,0.0-0.01,50553,M4A4（StatTrak™） | 狮鹫 (崭新出厂),999.0,0.0072072008624672,0.0,0.8,0.009009001078083998
StatTrak™,“先锋大行动”武器箱,受限,0.01-0.02,50553,M4A4（StatTrak™） | 狮鹫 (崭新出厂),358.0,0.0135918771848082,0.0,0.8,0.01698984648101025
StatTrak™,“先锋大行动”武器箱,受限,0.02-0.03,52274,M4A1 消音型（StatTrak™） | 翼蜥 (崭新出厂),533.0,0.0174432266503572,0.0,0.68,0.02565180389758412
StatTrak™,“先锋大行动”武器箱,受限,0.03-0.04,50553,M4A4（StatTrak™） | 狮鹫 (崭新出厂),350.0,0.0280789416283369,0.0,0.8,0.03509867703542112
StatTrak™,“先锋大行动”武器箱,受限,0.04-0.05,50553,M4A4（StatTrak™） | 狮鹫 (崭新出厂),378.0,0.0383602492511272,0.0,0.8,0.047950311563909
StatTrak™,“先锋大行动”武器箱,受限,0.05-0.06,56164,截短霰弹枪（StatTrak™） | 路霸 (崭新出厂),119.0,0.0507360100746154,0.0,1.0,0.0507360100746154
StatTrak™,“先锋大行动”武器箱,受限,0.06-0.07,56164,截短霰弹枪（StatTrak™） | 路霸 (崭新出厂),119.47,0.0664612725377082,0.0,1.0,0.0664612725377082
StatTrak™,“先锋大行动”武器箱,受限,0.08-0.09,50553,M4A4（StatTrak™） | 狮鹫 (崭新出厂),358.0,0.0667482912540435,0.0,0.8,0.08343536406755436
StatTrak™,“先锋大行动”武器箱,受限,0.09-0.1,48119,M4A4（StatTrak™） | 狮鹫 (略有磨损),75.6,0.0747859627008438,0.0,0.8,0.09348245337605474
StatTrak™,“先锋大行动”武器箱,受限,0.1-0.11,48119,M4A4（StatTrak™） | 狮鹫 (略有磨损),76.0,0.0878390222787857,0.0,0.8,0.10979877784848213
StatTrak™,“先锋大行动”武器箱,受限,0.11-0.12,48119,M4A4（StatTrak™） | 狮鹫 (略有磨损),80.0,0.0940670371055603,0.0,0.8,0.11758379638195038
StatTrak™,“先锋大行动”武器箱,受限,0.12-0.13,48119,M4A4（StatTrak™） | 狮鹫 (略有磨损),76.0,0.099686361849308,0.0,0.8,0.12460795231163499
StatTrak™,“先锋大行动”武器箱,受限,0.13-0.14,50395,截短霰弹枪（StatTrak™） | 路霸 (略有磨损),99.0,0.1361993849277496,0.0,1.0,0.1361993849277496
StatTrak™,“先锋大行动”武器箱,受限,0.14-0.15,48119,M4A4（StatTrak™） | 狮鹫 (略有磨损),80.0,0.1170595437288284,0.0,0.8,0.14632442966103548
StatTrak™,“先锋大行动”武器箱,受限,0.15-0.16,44731,格洛克 18 型（StatTrak™） | 粉碎者 (崭新出厂),100.0,0.0348112471401691,0.02,0.25,0.15135324843551784
StatTrak™,“先锋大行动”武器箱,受限,0.16-0.17,48119,M4A4（StatTrak™） | 狮鹫 (略有磨损),75.91,0.1283656358718872,0.0,0.8,0.160457044839859
StatTrak™,“先锋大行动”武器箱,受限,0.17-0.18,48119,M4A4（StatTrak™） | 狮鹫 (略有磨损),76.0,0.1415714919567108,0.0,0.8,0.17696436494588846
StatTrak™,“先锋大行动”武器箱,受限,0.18-0.19,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),48.4,0.1515601873397827,0.0,0.8,0.18945023417472834
StatTrak™,“先锋大行动”武器箱,受限,0.19-0.2,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),51.0,0.1569855064153671,0.0,0.8,0.19623188301920885
StatTrak™,“先锋大行动”武器箱,受限,0.2-0.21,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),42.0,0.1664720177650451,0.0,0.8,0.20809002220630637
StatTrak™,“先锋大行动”武器箱,受限,0.21-0.22,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),41.8,0.1730589717626571,0.0,0.8,0.21632371470332137
StatTrak™,“先锋大行动”武器箱,受限,0.22-0.23,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),50.28,0.1789121180772781,0.0,0.8,0.22364014759659762
StatTrak™,“先锋大行动”武器箱,受限,0.23-0.24,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),42.93,0.1906886100769043,0.0,0.8,0.23836076259613037
StatTrak™,“先锋大行动”武器箱,受限,0.24-0.25,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),41.14,0.1931614130735397,0.0,0.8,0.2414517663419246
StatTrak™,“先锋大行动”武器箱,受限,0.25-0.26,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),49.9,0.2035969793796539,0.0,0.8,0.25449622422456736
StatTrak™,“先锋大行动”武器箱,受限,0.26-0.27,44731,格洛克 18 型（StatTrak™） | 粉碎者 (崭新出厂),87.9,0.0618432611227035,0.02,0.25,0.2688837440117543
StatTrak™,“先锋大行动”武器箱,受限,0.27-0.28,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),40.8,0.2232273072004318,0.0,0.8,0.2790341340005397
StatTrak™,“先锋大行动”武器箱,受限,0.28-0.29,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),48.5,0.2313930988311767,0.0,0.8,0.28924137353897084
StatTrak™,“先锋大行动”武器箱,受限,0.29-0.3,44281,M4A1 消音型（StatTrak™） | 翼蜥 (久经沙场),188.0,0.1999074220657348,0.0,0.68,0.29398150303784526
StatTrak™,“先锋大行动”武器箱,受限,0.3-0.31,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),40.83,0.2426039725542068,0.0,0.8,0.30325496569275845
StatTrak™,“先锋大行动”武器箱,受限,0.31-0.32,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),100.0,0.254936546087265,0.0,0.8,0.31867068260908127
StatTrak™,“先锋大行动”武器箱,受限,0.32-0.33,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),40.8,0.2592727839946747,0.0,0.8,0.32409097999334335
StatTrak™,“先锋大行动”武器箱,受限,0.33-0.34,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),55.0,0.2697501182556152,0.0,0.8,0.33718764781951893
StatTrak™,“先锋大行动”武器箱,受限,0.34-0.35,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),40.8,0.2766702771186828,0.0,0.8,0.34583784639835347
StatTrak™,“先锋大行动”武器箱,受限,0.35-0.36,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),42.93,0.2809875607490539,0.0,0.8,0.35123445093631733
StatTrak™,“先锋大行动”武器箱,受限,0.36-0.37,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),42.0,0.2948787808418274,0.0,0.8,0.36859847605228424
StatTrak™,“先锋大行动”武器箱,受限,0.38-0.39,47315,格洛克 18 型（StatTrak™） | 粉碎者 (略有磨损),66.66,0.0887065678834915,0.02,0.25,0.3856807299282239
StatTrak™,“先锋大行动”武器箱,受限,0.39-0.4,57546,截短霰弹枪（StatTrak™） | 路霸 (破损不堪),24.39,0.3917272984981537,0.0,1.0,0.3917272984981537
StatTrak™,“先锋大行动”武器箱,受限,0.4-0.41,57546,截短霰弹枪（StatTrak™） | 路霸 (破损不堪),20.7,0.4010669589042663,0.0,1.0,0.4010669589042663
StatTrak™,“先锋大行动”武器箱,受限,0.41-0.42,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),41.13,0.3292472660541534,0.0,0.8,0.4115590825676917
StatTrak™,“先锋大行动”武器箱,受限,0.42-0.43,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),43.54,0.3439770638942718,0.0,0.8,0.4299713298678397
StatTrak™,“先锋大行动”武器箱,受限,0.43-0.44,57546,截短霰弹枪（StatTrak™） | 路霸 (破损不堪),21.9,0.4324696660041809,0.0,1.0,0.4324696660041809
StatTrak™,“先锋大行动”武器箱,受限,0.44-0.45,57546,截短霰弹枪（StatTrak™） | 路霸 (破损不堪),23.0,0.4439586400985718,0.0,1.0,0.4439586400985718
StatTrak™,“先锋大行动”武器箱,受限,0.46-0.47,45891,M4A4（StatTrak™） | 狮鹫 (久经沙场),42.93,0.3701559901237488,0.0,0.8,0.462694987654686
StatTrak™,“先锋大行动”武器箱,受限,0.49-0.5,59179,M4A4（StatTrak™） | 狮鹫 (破损不堪),350.0,0.3980191051959991,0.0,0.8,0.4975238814949988
StatTrak™,“先锋大行动”武器箱,受限,0.5-0.51,59179,M4A4（StatTrak™） | 狮鹫 (破损不堪),309.0,0.406642735004425,0.0,0.8,0.5083034187555312
StatTrak™,“先锋大行动”武器箱,受限,0.51-0.52,58670,截短霰弹枪（StatTrak™） | 路霸 (战痕累累),60.49,0.511433482170105,0.0,1.0,0.511433482170105
StatTrak™,“先锋大行动”武器箱,受限,0.53-0.54,47315,格洛克 18 型（StatTrak™） | 粉碎者 (略有磨损),55.0,0.1228213906288147,0.02,0.25,0.5340060462122378
StatTrak™,“先锋大行动”武器箱,受限,0.54-0.55,59179,M4A4（StatTrak™） | 狮鹫 (破损不堪),310.0,0.4341126382350921,0.0,0.8,0.5426407977938651
StatTrak™,“先锋大行动”武器箱,受限,0.55-0.56,59179,M4A4（StatTrak™） | 狮鹫 (破损不堪),152.65,0.4438523948192596,0.0,0.8,0.5548154935240744
StatTrak™,“先锋大行动”武器箱,受限,0.56-0.57,57232,M4A1 消音型（StatTrak™） | 翼蜥 (破损不堪),199.0,0.386495292186737,0.0,0.68,0.5683754296863779
StatTrak™,“先锋大行动”武器箱,受限,0.57-0.58,57232,M4A1 消音型（StatTrak™） | 翼蜥 (破损不堪),175.0,0.3884090781211853,0.0,0.68,0.571189820766449
StatTrak™,“先锋大行动”武器箱,受限,0.59-0.6,47315,格洛克 18 型（StatTrak™） | 粉碎者 (略有磨损),45.03,0.1366888284683227,0.02,0.25,0.5942992542100987
StatTrak™,“先锋大行动”武器箱,受限,0.61-0.62,47315,格洛克 18 型（StatTrak™） | 粉碎者 (略有磨损),44.9,0.1424867659807205,0.02,0.25,0.6195076781770456
StatTrak™,“先锋大行动”武器箱,受限,0.62-0.63,56987,M4A4（StatTrak™） | 狮鹫 (战痕累累),78.88,0.5039383769035339,0.0,0.8,0.6299229711294174
StatTrak™,“先锋大行动”武器箱,受限,0.65-0.66,51252,格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),666.0,0.151334136724472,0.02,0.25,0.6579745074977043
StatTrak™,“先锋大行动”武器箱,受限,0.67-0.68,51252,格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),100.0,0.1563362628221511,0.02,0.25,0.6797228818354395
StatTrak™,“先锋大行动”武器箱,受限,0.68-0.69,57573,M4A1 消音型（StatTrak™） | 翼蜥 (战痕累累),855.0,0.4688524603843689,0.0,0.68,0.6894889123299542
StatTrak™,“先锋大行动”武器箱,受限,0.69-0.7,51252,格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),66.66,0.1595394313335418,0.02,0.25,0.6936497014501817
StatTrak™,“先锋大行动”武器箱,受限,0.7-0.71,51252,格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),500.0,0.1613834500312805,0.02,0.25,0.7016671740490455
StatTrak™,“先锋大行动”武器箱,受限,0.75-0.76,56987,M4A4（StatTrak™） | 狮鹫 (战痕累累),65.25,0.6024208664894104,0.0,0.8,0.753026083111763
StatTrak™,“先锋大行动”武器箱,受限,0.76-0.77,51252,格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),66.66,0.1753958761692047,0.02,0.25,0.762590765953064
StatTrak™,“先锋大行动”武器箱,受限,0.77-0.78,51252,格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),88.0,0.1777530163526535,0.02,0.25,0.7728392015332761
StatTrak™,“先锋大行动”武器箱,受限,0.82-0.83,51252,格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),180.0,0.1895680129528045,0.02,0.25,0.8242087519687152
StatTrak™,“先锋大行动”武器箱,受限,0.83-0.84,58670,截短霰弹枪（StatTrak™） | 路霸 (战痕累累),60.0,0.8335469961166382,0.0,1.0,0.8335469961166382
StatTrak™,“先锋大行动”武器箱,受限,0.84-0.85,51252,格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),550.0,0.1937068700790405,0.02,0.25,0.84220378295235
StatTrak™,“先锋大行动”武器箱,受限,0.85-0.86,51252,格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),1250.0,0.1970086395740509,0.02,0.25,0.8565593024958734
StatTrak™,“先锋大行动”武器箱,受限,0.87-0.88,56987,M4A4（StatTrak™） | 狮鹫 (战痕累累),90.0,0.6973227858543396,0.0,0.8,0.8716534823179245
StatTrak™,“先锋大行动”武器箱,受限,0.88-0.89,56987,M4A4（StatTrak™） | 狮鹫 (战痕累累),82.1,0.7094568610191345,0.0,0.8,0.8868210762739182
StatTrak™,“先锋大行动”武器箱,受限,0.89-0.9,51252,格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),81.0,0.2050743848085403,0.02,0.25,0.8916277600371316
StatTrak™,“先锋大行动”武器箱,受限,0.91-0.92,51252,格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),399.99,0.209649845957756,0.02,0.25,0.9115210693815478
StatTrak™,“先锋大行动”武器箱,受限,0.92-0.93,56987,M4A4（StatTrak™） | 狮鹫 (战痕累累),74.88,0.7436813712120056,0.0,0.8,0.929601714015007
StatTrak™,“先锋大行动”武器箱,受限,0.93-0.94,51252,格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),65.97,0.2144658714532852,0.02,0.25,0.9324603106664573
StatTrak™,“先锋大行动”武器箱,受限,0.94-0.95,51252,格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),88.88,0.2182640135288238,0.02,0.25,0.9489739718644512
StatTrak™,“先锋大行动”武器箱,受限,0.95-0.96,51252,格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),80.0,0.2205114364624023,0.02,0.25,0.9587453759234882
StatTrak™,“先锋大行动”武器箱,受限,0.96-0.97,51252,格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),99.0,0.2221183329820633,0.02,0.25,0.96573188253071
StatTrak™,“先锋大行动”武器箱,受限,0.99-1.0,51252,格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),188.0,0.2292596101760864,0.02,0.25,0.9967809138090713
StatTrak™,“先锋大行动”武器箱,受限,1.05-1.06,51252,格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),108.0,0.243711456656456,0.02,0.25,1.059615028941113
StatTrak™,“先锋大行动”武器箱,受限,1.08-1.09,51252,格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),85.8,0.2498432546854019,0.02,0.25,1.0862750203713125
